ID_TAXON;GATTUNG;UNTERGATTUNG;ART;TAXONNAME;BESCHREIBER;JAHRESZAHL;UNTERFAMILIE;FAMILIE;GG_GROSSGRUPPE;GG_BEZEICHNUNG;GG_REIHENFOLGE;ID_VERSION;VER_BEZEICHNUNG;SYNONYM_LISTE;TROPHIE_INDEX;TROPHIE_WEIGHT;SAPROBIE_INDEX;SAPROBIE_WEIGHT;REFERENZART_TYP;REFERENZART_TYPB_AM1;REFERENZART_TYPB_AM2;REFERENZART_TYPB_AV1;REFERENZART_TYPB_AV2;REFERENZART_TYPB_BR1;REFERENZART_TYPB_BR2;REFERENZART_TYPB_BR3;REFERENZART_TYPB_FH1;REFERENZART_TYPB_FH2;REFERENZART_TYPB_FL1;REFERENZART_TYPB_FL2;REFERENZART_TYPB_FL3;REFERENZART_TYPB_GF1;REFERENZART_TYPB_GG1;REFERENZART_TYPB_GG2;REFERENZART_TYPB_GG3;REFERENZART_TYPB_HV1;REFERENZART_TYPB_HV2;REFERENZART_TYPB_HV3;REFERENZART_TYPB_IB1;REFERENZART_TYPB_IB2;REFERENZART_TYPB_KH2;REFERENZART_TYPB_KH3;REFERENZART_TYPB_KV1;REFERENZART_TYPB_KV2;REFERENZART_TYPB_KV3;REFERENZART_TYPB_SA1;REFERENZART_TYPB_SA2;REFERENZART_TYPB_SA3;REFERENZART_TYPB_UZA1;REFERENZART_TYPB_UZA2;REFERENZART_TYPB_UZA3;REFERENZART_TYPB_VAV1;REFERENZART_TYPB_VAV2;REFERENZART_TYPB_VZA2;REFERENZART_TYPB_VZA3
2456;Pinnularia;;brebissonii var. brebissonii;Pinnularia brebissonii var. brebissonii;(KUETZING) RABENHORST;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia microstauron var. brebissonii;2,9;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784;Pinnularia;;brevicostata;Pinnularia brevicostata;CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia crucifera;0;0;0;0;B;;;1;1;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;1;1;1;1
785;Pinnularia;;cardinalis;Pinnularia cardinalis;(EHRENBERG) W.SMITH;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2457;Pinnularia;;castraregina;Pinnularia castraregina;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia hemiptera;0;0;0;0;B;;;;;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;;;1;1
2458;Pinnularia;;decrescens;Pinnularia decrescens;(GRUNOW) KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787;Pinnularia;;divergens;Pinnularia divergens;W.SMITH;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;B;;;;;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;1;1;1;1
2459;Pinnularia;;divergentissima var. divergentissima;Pinnularia divergentissima var. divergentissima;(GRUNOW) CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia fottii;1,8;3;0;0;B;;;;;1;1;1;;;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1
2460;Pinnularia;;divergentissima var. minor;Pinnularia divergentissima var. minor;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2461;Pinnularia;;diversa;Pinnularia diversa;OSTRUP;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
789;Pinnularia;;episcopalis;Pinnularia episcopalis;CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;B;;;1;1;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;1;1;1;1
2462;Pinnularia;;esoxiformis;Pinnularia esoxiformis;FUSEY;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
791;Pinnularia;;gibba;Pinnularia gibba;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2463;Pinnularia;;gibba var. gibba;Pinnularia gibba var. gibba;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia stauroptera;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
792;Pinnularia;;gibba var. linearis;Pinnularia gibba var. linearis;HUSTEDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2464;Pinnularia;;gibbiformis;Pinnularia gibbiformis;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2465;Pinnularia;;gigas;Pinnularia gigas;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia dactylus;0;0;0;0;B;;;;;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;1;1;1;1
794;Pinnularia;;globiceps;Pinnularia globiceps;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1514;Pinnularia;;grunowii;Pinnularia grunowii;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2466;Pinnularia;;inconstans;Pinnularia inconstans;MAYER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2467;Pinnularia;;infirma;Pinnularia infirma;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1516;Pinnularia;;intermedia;Pinnularia intermedia;(LAGERSTEDT) CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;B;1;1;1;1;1;1;1;;;1;1;;1;1;1;1;1;1;;1;1;;;;;;;;;1;1;1;1;1;1;1
797;Pinnularia;;interrupta;Pinnularia interrupta;W.SMITH;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia biceps, Pinnularia braunii, Pinnularia mesolepta;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1517;Pinnularia;;irrorata;Pinnularia irrorata;(GRUNOW) HUSTEDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1518;Pinnularia;;islandica;Pinnularia islandica;OSTRUP;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia woerthensis;0;0;0;0;B;;;1;1;1;1;1;1;1;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;1;1;1;1
2468;Pinnularia;;isselana;Pinnularia isselana;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2469;Pinnularia;;kuetzingii;Pinnularia kuetzingii;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
798;Pinnularia;;lagerstedtii;Pinnularia lagerstedtii;(CLEVE) CLEVE-EULER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
799;Pinnularia;;lata;Pinnularia lata;(BREBISSON) RABENHORST;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;B;;;;;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;;;1;1
2470;Pinnularia;;latarea;Pinnularia latarea;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
800;Pinnularia;;legumen;Pinnularia legumen;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2471;Pinnularia;;legumiformis;Pinnularia legumiformis;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2472;Pinnularia;;lundii var. linearis;Pinnularia lundii var. linearis;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2473;Pinnularia;;lundii var. lundii;Pinnularia lundii var. lundii;HUSTEDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;2,9;2;2,2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
801;Pinnularia;;maior;Pinnularia maior;(KÜTZING) RABENHORST;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2474;Pinnularia;;marchica;Pinnularia marchica;SCHOENFELDER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1,5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1353;Pinnularia;;mesolepta;Pinnularia mesolepta;(EHRENBERG) W. SMITH;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;3;1;2,4;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2475;Pinnularia;;microstauron var. angusta;Pinnularia microstauron var. angusta;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2476;Pinnularia;;microstauron var. microstauron;Pinnularia microstauron var. microstauron;(EHRENBERG) CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;2,5;2;2,7;0;B;;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1521;Pinnularia;;microstauron var. rostrata;Pinnularia microstauron var. rostrata;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1522;Pinnularia;;neomajor;Pinnularia neomajor;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1,2;5;B;;;1;1;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;1;1;1;1
804;Pinnularia;;nobilis;Pinnularia nobilis;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1,1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805;Pinnularia;;nodosa;Pinnularia nodosa;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia pseudogracillima;2,2;2;1,1;5;B;;;;;1;1;1;1;1;;;;;1;1;1;;;;1;1;;;1;1;1;1;;;1;1;1;;;1;1
806;Pinnularia;;obscura;Pinnularia obscura;KRASSKE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;2,2;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2477;Pinnularia;;obscuriformis;Pinnularia obscuriformis;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2478;Pinnularia;;perirrorata;Pinnularia perirrorata;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia appendiculata var. irrotata;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2479;Pinnularia;;perspicua;Pinnularia perspicua;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2480;Pinnularia;;pseudogibba;Pinnularia pseudogibba;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807;Pinnularia;;pulchra;Pinnularia pulchra;OESTRUP;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia mesolepta var. angusta;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2481;Pinnularia;;rhombarea;Pinnularia rhombarea;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
808;Pinnularia;;rupestris;Pinnularia rupestris;HANTZSCH;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia viridis var. rupestris;0;0;0;0;B;;;;;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;;;1;1
2482;Pinnularia;;saprophila;Pinnularia saprophila;LANGE-BERTALOT, KOBAYASI & KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1281;Pinnularia;;schoenfelderi;Pinnularia schoenfelderi;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;1,8;0;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1282;Pinnularia;;scotica;Pinnularia scotica;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1283;Pinnularia;;silvatica;Pinnularia silvatica;PETERSEN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2483;Pinnularia;;similiformis;Pinnularia similiformis;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;B;;;1;1;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;1;1;1;1
1355;Pinnularia;;sinistra;Pinnularia sinistra;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;1,7;1;1,3;1;B;;;1;1;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;1;1;1;1
1107;Pinnularia;;sp.;Pinnularia sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
809;Pinnularia;;stomatophora;Pinnularia stomatophora;GRUNOW;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;B;;;;;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;;;1;1
1356;Pinnularia;;subcapitata var. elongata;Pinnularia subcapitata var. elongata;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0,5;1;1,3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2484;Pinnularia;;subcapitata var. subcapitata;Pinnularia subcapitata var. subcapitata;GREGORY;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia subcapitata var. hilseana;2;3;1;5;B;;;1;1;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;1;1;1;1
1357;Pinnularia;;subgibba;Pinnularia subgibba;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2485;Pinnularia;;subinterrupta;Pinnularia subinterrupta;KRAMMER & SCHROETER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2486;Pinnularia;;submicrostauron;Pinnularia submicrostauron;SCHROETER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;B;;;1;1;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;1;1;1;1
812;Pinnularia;;subrostrata;Pinnularia subrostrata;(A.CLEVE) CLEVE-EULER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;B;;;1;1;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;1;1;1;1
1284;Pinnularia;;subrupestris;Pinnularia subrupestris;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1,1;5;B;;;;;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;;;1;1
813;Pinnularia;;sudetica;Pinnularia sudetica;(HILSE) M.PERAGALLO;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2487;Pinnularia;;transversa;Pinnularia transversa;(A.SCHMIDT) MAYER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia major var. transversa;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2488;Pinnularia;;undulata;Pinnularia undulata;GREGORY;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1358;Pinnularia;;viridiformis;Pinnularia viridiformis;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1,1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
814;Pinnularia;;viridis;Pinnularia viridis;(NITZSCH) EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;1,3;2;1,2;4;B;;;1;1;1;1;1;1;1;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;1;1;1;1
2489;Placoneis;;abiskoensis;Placoneis abiskoensis;(HUSTEDT) LANGE-BERTALOT & METZELTIN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula abiskoensis;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2490;Placoneis;;anglica;Placoneis anglica;(RALFS) COX;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2491;Placoneis;;clementioides;Placoneis clementioides;(HUSTEDT) COX;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula clementioides;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2492;Placoneis;;clementis;Placoneis clementis;(GRUNOW) COX;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula clementis;2,5;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2493;Placoneis;;constans;Placoneis constans;(HUSTEDT) COX;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula constans var. constans;3;2;1,8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2494;Placoneis;;elginensis;Placoneis elginensis;(GREGORY) COX;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula elginensis var. elginensis;2,7;3;1,8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2495;Placoneis;;gastrum;Placoneis gastrum;(EHRENBERG) MERESCHKOWSKY;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula gastrum var. gastrum;2,9;2;2,3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2496;Placoneis;;hambergii;Placoneis hambergii;(HUSTEDT) BRUDER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula hambergii;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2497;Placoneis;;ignorata;Placoneis ignorata;(SCHIMANSKI) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula elginensis var. cuneata;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2498;Placoneis;;lucinensis;Placoneis lucinensis;LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2499;Placoneis;;minor;Placoneis minor;(GRUNOW) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
