Taxa
Diadesmis laevissima
Diadesmis paracontenta
Diadesmis perpusilla
Diadesmis simplex
Diadesmis virginiana
Diatoma
Diatoma anceps
Diatoma ehrenbergii
Diatoma elongatum
Diatoma hyemalis
Diatoma hyemalis var. hyemalis
Diatoma hyemalis var. maxima
Diatoma mesodon
Diatoma moniliformis
Diatoma moniliformis ssp. moniliformis
Diatoma moniliformis ssp. ovalis
Diatoma problematica
Diatoma tenuis
Diatoma vulgaris
Diatomella
Diatomella balfouriana
Dickieia
Dickieia soodensis
Dickieia subinflata
Didymosphenia geminata
Dimeregramma
Dimeregramma minor
Dimeregramma minor var. minor
Diploneis
Diploneis aestuarii
Diploneis alpina
Diploneis boldtiana
Diploneis bombus
Diploneis didyma
Diploneis domblittensis
Diploneis elliptica
Diploneis fontanella
Diploneis fontium
Diploneis interrupta
Diploneis krammeri
Diploneis marginestriata
Diploneis mauleri
Diploneis minuta
Diploneis modica
Diploneis oblongella
Diploneis oculata
Diploneis ovalis
Diploneis parma
Diploneis petersenii
Diploneis pseudovalis
Diploneis puella
Diploneis separanda
Diploneis smithii
Diploneis smithii var. dilatata
Diploneis smithii var. pumila
Diploneis smithii var. rhombica
Diploneis smithii var. smithii
Diploneis stroemii
Discostella
Discostella glomerata
Discostella pseudostelligera
Discostella stelligera
Discostella stelligeroides
Discostella woltereckii
Ditylum
Ditylum brightwellii
Ellerbeckia arenaria
Encyonema
Encyonema aequilongum
Encyonema alpinum
Encyonema auerswaldii
Encyonema bipartitum
Encyonema brehmii
Encyonema carina
Encyonema cespitosum
Encyonema cespitosum var. cespitosum
Encyonema cespitosum var. comensis
Encyonema cespitosum var. maxima
Encyonema disjunctum
Encyonema distinctum
Encyonema elginense
Encyonema gaeumannii
Encyonema guatemalense
Encyonema hebridicum
Encyonema hebridiforme
Encyonema hintzii
Encyonema hophense
Encyonema kalbei
Encyonema kuelbsii
Encyonema lacustre
Encyonema lange-bertalotii
Encyonema leibleinii
Encyonema lunatum
Encyonema minutiforme
Encyonema minutum
Encyonema neogracile
Encyonema neogracile var. neogracile
Encyonema neogracile var. tenuipunctatum
Encyonema norvegicum
Encyonema norvegicum var. alpinum
Encyonema norvegicum var. norvegicum
Encyonema obscurum
Encyonema obscurum var. alpina
Encyonema obscurum var. obscurum
Encyonema parvum
Encyonema paucistriatum
Encyonema pergracile
Encyonema perpusillum
Encyonema procerum
Encyonema prostratum
Encyonema reichardtii
Encyonema schimanskii
Encyonema semilanceolatum
Encyonema silesiacum
Encyonema silesiacum var. distigmatum
Encyonema silesiacum var. distinctepunctatum
Encyonema silesiacum var. excisum
Encyonema silesiacum var. latareum
Encyonema silesiacum var. latestriatum
Encyonema silesiacum var. latum
Encyonema silesiacum var. silesiacum
Encyonema silesiacum var. ventriforme
Encyonema subnorvegicum
Encyonema triangulum
Encyonema ventricosum
Encyonema vulgare var. vulgare
Encyonopsis
Encyonopsis aequalis
Encyonopsis alpina
Encyonopsis angusta
Encyonopsis cesatiformis
Encyonopsis cesatii
Encyonopsis cesatii var. cesatii
Encyonopsis cesatii var. geitleri
Encyonopsis descripta
Encyonopsis descripta var. asymmetrica
Encyonopsis descripta var. descripta
Encyonopsis eifelana
Encyonopsis falaisensis
Encyonopsis grunowii
Encyonopsis krammeri
Encyonopsis lanceola
Encyonopsis microcephala
Encyonopsis minuta
Encyonopsis neoamphioxys
Encyonopsis perborealis
Encyonopsis subminuta
Encyonopsis thumensis
Encyonopsis tiroliana
Entomoneis
Entomoneis alata
Entomoneis costata
Entomoneis ornata
Entomoneis paludosa
Entomoneis paludosa var. paludosa
Entomoneis paludosa var. subsalina
Eolimna
Eolimna minima
Eolimna neocaledonica
Eolimna silvahercynia
Eolimna subadnata
Eolimna subminuscula
Eolimna tantula
Eolimna utermoehlii
Eolimna witkowskii
Epithemia
Epithemia adnata
Epithemia argus
Epithemia argus var. alpestris
Epithemia argus var. argus
Epithemia cistula
Epithemia frickei
Epithemia goeppertiana
Epithemia hyndmanii
Epithemia smithii
Epithemia sorex
Epithemia turgida
Epithemia turgida var. granulata
Epithemia turgida var. turgida
Epithemia westermannii
Epithemia zebra
Eucampia
Eucampia zodiacus
Eucocconeis
Eucocconeis alpestris
Eucocconeis austriaca
Eucocconeis diluviana
Eucocconeis flexella
Eucocconeis laevis
Eucocconeis leptostriata
Eucocconeis quadratarea
Eunotia
Eunotia ambivalens
Eunotia angusta
Eunotia angustior
Eunotia arcubus
Eunotia arculus
Eunotia arcus sensu stricto
Eunotia arcus var. bidens
Eunotia bidens
Eunotia bigibba
Eunotia bilunaris
Eunotia bilunaris var. bilunaris
Eunotia bilunaris var. linearis
Eunotia bilunaris var. mucophila
Eunotia boreoalpina
Eunotia botuliformis
Eunotia braendlei
Eunotia cantonatii
Eunotia circumborealis
Eunotia compacta
Eunotia curtagrunowii
Eunotia denticulata sensu stricto
Eunotia diadema
Eunotia diodon
Eunotia elegans
Eunotia eurycephala
Eunotia exigua
Eunotia exigua var. exigua
Eunotia exigua var. undulata
Eunotia faba
Eunotia fallax
Eunotia fallax var. fallax
Eunotia fallax var. groenlandica
Eunotia fennica
Eunotia flexuosa
Eunotia formica
Eunotia formicina
Eunotia genuflexa
Eunotia glacialifalsa
Eunotia glacialis
Eunotia gracillima
Eunotia groenlandica
Eunotia hexaglyphis
Eunotia implicata
Eunotia incisa
Eunotia intermedia
Eunotia islandica
Eunotia jemtlandica
Eunotia kruegeri
Eunotia lapponica
Eunotia lunaris
Eunotia major
Eunotia meisteri
Eunotia metamonodon
Eunotia microcephala
Eunotia minor
Eunotia monodon
Eunotia monodon var. bidens
Eunotia monodon var. monodon
Eunotia mucophila
Eunotia muscicola var. perminuta
Eunotia muscicola var. tridentula
Eunotia naegelii
Eunotia neoborealis
Eunotia neocompacta
Eunotia neofallax
Eunotia nymanniana Lectotypus
Eunotia nymanniana non Lectotypus
Eunotia palatina
Eunotia paludosa
Eunotia paludosa var. paludosa
Eunotia paludosa var. trinacria
Eunotia papiliofalsa
Eunotia parallela
Eunotia parallela var. angusta
Eunotia parallela var. parallela
Eunotia paratridentula
Eunotia pectinalis
Eunotia pectinalis var. pectinalis
Eunotia pectinalis var. undulata
Eunotia praerupta
Eunotia praerupta var. bidens
Eunotia praerupta var. bigibba
Eunotia praerupta var. curta
Eunotia praerupta var. inflata
Eunotia praerupta var. praerupta
Eunotia pseudogroenlandica
Eunotia pseudopectinalis
Eunotia rhomboidea
Eunotia rhynchocephala
Eunotia rhynchocephala var. rhynchocephala
Eunotia rhynchocephala var. satelles
Eunotia ruzickae
Eunotia satelles
Eunotia seminulum
Eunotia septena
Eunotia septentrionalis
Eunotia serra
Eunotia serra var. diadema
Eunotia serra var. serra
Eunotia serra var. tetraodon
Eunotia silvahercynia
Eunotia soleirolii
Eunotia steineckei
Eunotia subarcuatoides
Eunotia subherkiniensis
Eunotia sudetica
Eunotia tenella
Eunotia tetraodon
Eunotia trinacria
Eunotia triodon
Eunotia ursamaioris
Eunotia valida
Eunotia variundulata
Eunotia veneris
Eunotogramma
Eunotogramma dubium
Eunotogramma marinum
Fallacia
Fallacia crassicostata
Fallacia cryptolyra
Fallacia forcipata
Fallacia fracta
Fallacia helensis
Fallacia indifferens
Fallacia insociabilis
Fallacia lange-bertalotii
Fallacia lenzii
Fallacia lucinensis
Fallacia monoculata
Fallacia omissa
Fallacia pseudoforcipata
Fallacia pygmaea
Fallacia pygmaea ssp. pygmaea
Fallacia pygmaea ssp. subpygmaea
Fallacia subhamulata
Fallacia sublucidula
Fallacia tenera
Fallacia tenerrima
Fallacia vitrea
Fistulifera
Fistulifera pelliculosa
Fistulifera saprophila
Fragilaria
Fragilaria acidoclinata
Fragilaria acus
Fragilaria alpestris
Fragilaria amphicephala
Fragilaria amphicephaloides
Fragilaria arcus
Fragilaria atomus
Fragilaria austriaca
Fragilaria berolinensis
Fragilaria bicapitata
Fragilaria biceps
Fragilaria bidens
Fragilaria brevistriata
Fragilaria capitellata
Fragilaria capucina
Fragilaria capucina capitellata - Sippen
Fragilaria capucina distans - Sippen
Fragilaria capucina distans / fragilarioides - Sippen
Fragilaria capucina radians - Sippen
Fragilaria capucina var. amphicephala
Fragilaria capucina var. austriaca
Fragilaria capucina var. capucina
Fragilaria capucina var. gracilis
Fragilaria capucina var. mesolepta
Fragilaria capucina var. perminuta
Fragilaria capucina var. rumpens
Fragilaria capucina var. vaucheriae
Fragilaria cassubica
Fragilaria constricta
Fragilaria construens
Fragilaria construens f. binodis
Fragilaria construens f. construens
Fragilaria construens f. exigua
Fragilaria construens f. subsalina
Fragilaria construens f. venter
Fragilaria construens var. binodis
Fragilaria crotonensis
Fragilaria cyclopum
Fragilaria danica
Fragilaria delicatissima
Fragilaria dilatata
Fragilaria elliptica
Fragilaria exigua
Fragilaria exiguiformis
Fragilaria famelica
Fragilaria famelica var. famelica
Fragilaria famelica var. littoralis
Fragilaria familiaris
Fragilaria fasciculata
Fragilaria gracilis
Fragilaria grunowii
Fragilaria guenter-grassii
Fragilaria heidenii
Fragilaria henryi
Fragilaria hungarica
Fragilaria hungarica var. hungarica
Fragilaria hungarica var. tumida
Fragilaria incognita
Fragilaria intermedia
Fragilaria investiens
Fragilaria istvanffyi
Fragilaria karelica
Fragilaria lanceolata
Fragilaria lapponica
Fragilaria leptostauron
Fragilaria leptostauron var. dubia
Fragilaria leptostauron var. leptostauron
Fragilaria leptostauron var. martyi
Fragilaria longifusiformis
Fragilaria martyi
Fragilaria mesolepta
Fragilaria montana
Fragilaria nanana
Fragilaria nanoides
Fragilaria neoproducta
Fragilaria nitzschioides
Fragilaria oldenburgiana
Fragilaria pantocsekii
Fragilaria pararumpens
Fragilaria parasitica
Fragilaria parasitica var. parasitica
Fragilaria parasitica var. subconstricta
Fragilaria pectinalis
Fragilaria perminuta
Fragilaria pinnata
Fragilaria pinnata var. intercedens
Fragilaria pinnata var. lancettula
Fragilaria pinnata var. pinnata
Fragilaria pinnata var. trigona
Fragilaria polonica
Fragilaria polygonata
Fragilaria pseudoconstruens
Fragilaria pulchella
Fragilaria quadrata
Fragilaria radians
Fragilaria recapitellata
Fragilaria reicheltii
Fragilaria robusta
Fragilaria rumpens
Fragilaria saxoplanctonica
Fragilaria schulzii
Fragilaria spinarum
Fragilaria subsalina
Fragilaria tenera
Fragilaria tenera var. nanana
