taxa
Eunotia curvata var. subarcuata
Eunotia curtagrunowii
Encyonema caespitosum terato
Eunotia curvata
Eunotia diodon
Eunotia didyma var. pileus
Eunotia eurycephaloides
Eunotia exigua var. tenella
Eunotia eurycephala
Eunotia exgracilis
Eunotia exigua
Eunotia exigua terato
Eunotia faba
Eunotia fallax var. aequalis
Eunotia fallax var. intermedia
Eunotia fallax
Eunotia faba var. parvula
Eunotia flexuosa var. bicapitata
Eunotia formica var. elongata
Eunotia flexuosa var. eurycephala
Eunotia fallax var. lapponica
Eunotia flexuosa
Eunotia formicina
Eunotia formica
Eunotia formica var. pileus
Epithemia gibba
Eunotia glacialifalsa
Eunotia glacialis
Epithemia goeppertiana
Eunotia gracilis

Eunotia incisadistans
Eunotia incisa var. minor
Eunotia implicata
Eunotia incisa
Eunotia inflata
Epithemia intermedia
Eunotia impressa var. angusta
Eunotia impressa
Eunotia islandica
Eunotia incisa terato
Eunotia kocheliensis

Encyonema leibleinii
Eunotia lunaris var. subarcuata
Eunotia lunaris

Eunotia meisteri
Eunotia mesiana
Eunotia minor

Eunotia mucophila f. anormale
Eunotia mucophila
Eolimna muraloides
Epithemia muelleri
Eunotia myrmica
Eunotia naegeli
Encyonopsis microcephala
Encyonema sp. terato
Eunotia nodosa
Eunotia neocaledonica
Encyonema gracile
Encyonema lange-bertalotii m 1
Encyonopsis leei
Encyonema mesianum
Encyonema minutum
Encyonema minutum terato
Encyonema neogracile
Encyonema perpusillum
Encyonema reichardtii
Encyonema triangulum
Encyonema ventricosum
Epithemia ocellata
Eolimna comperei
Eolimna krummensis
Eolimna minima
Eolimna minima terato
Eolimna rhombelliptica
Eolimna ruttneri
Eolimna verecundaeformis
Entomoneis paludosa
Epithemia proboscidea
Eunotia praerupta var. curta

Eunotia pectinalis
Eunotia pileus
Eunotia pirla
Eunotia pseudolunaris
Eunotia pectinalis var. minor
Eunotia pectinalis var. minor f. impressa
Eunotia pectinalis var. minor f. intermedia

Eunotia praerupta
Eunotia praerupta var. inflata
Eunotia praerupta var. muscicola
Encyonema prostratum
Eunotia pseudoflexuosa
Entomoneis paludosa var. subsalina
Entomoneis paludosa var. subsalina
Eunotia pseudoveneris
Eunotia praerupta terato
Epithemia proboscidea var. typica
Eunotia pectinalis var. undulata
Eunotia pectinalis var. ventralis

Eunotia pectinalis var. ventricosa
Eupodiscus weissflogii
Eunotia rhomboidea
Eunotia rostellata
Eolimna rotunda
Eolimna ruttneri
Encyonema silesiacum terato
Encyonema subalpinum
Eolimna subminuscula
Eolimna subminuscula terato
Encyonema silesiacum
Eolimna submuralis
Eunotia soleirolii
Epithemia sorex
Eunotia soleirolii terato
Eunotia spiculaeformis
Eunotia subarcuatoides
Eunotia sudetica
Encyonopsis subminuta
Encyonema silesiacum var. ventriformis
Epithemia sorex terato
Eolimna tantula
Eunotia tenella var. capensis
Eunotia tenella
Eunotia tapacumae

Epithemia turgida

Eunotia amphioxys
Eucocconeis austriaca
Eunotia uncinata
Eucocconeis flexella
Eunotia intermedia
Eucocconeis laevis
Eunotia undulata
Eunotia paludosa
Eolimna utermoehlii

Eunotia valida
Eolimna verecundaeformis
Eunotia veneris

Eunotia vanheurckii var. intermedia
Eunotia vanheurckii
Encyonema ventricosum var. minuta
Epithemia zebra
Epithemia zebra var. proboscidea
Fragilaria arcus var. amphioxys
Fragilaria acidoclinata

Fragilaria acidoclinata terato



Fragilaria amphicephala
Fragilaria amphicephaloides
Frustulia amphipleuroides
Fragilaria arcus
Fragilaria arcus terato
Fallacia auriculata
Fragilaria austriaca
Fragilaria biceps
Fragilaria biceps terato
Fragilaria berolinensis
Fragilaria bicapitata
Fragilaria bidens
Fragilaria binodis
Fragilaria brevistriata
Fragilaria brevistriata terato
Fragilaria bidens terato
Fragilaria brevistriata var. turgida
Fragilaria brevistriata var. triggiba
Fragilaria capucina var. amphicephala
Fragilaria capucina var. amphicephala
Fragilaria capucina
Fragilaria capucina
Fragilaria capucina terato
Fragilaria capucina var. austriaca
Fragilaria construens f. binodis
Fragilaria construens f. binodis terato
Fragilaria capucina var. capitellata
Fragilaria capucina var. capitellata terato
Fragilaria capucina var. distans
Fragilaria capucina var.distans f. anormale
Fragilaria capucina var. gracilis
Fragilaria capucina var. gracilis terato
Fragilaria capucina var. lanceolata
Fragilaria crotonensis
Fragilaria capucina var. mesolepta

Fragilaria construens
Fragilaria construens var. pumila f. subrotundata
Fragilaria construens f. subsalina
Fragilaria construens terato
Fragilaria capucina var. perminuta
Fragilaria capitata
Fragilaria capitellata
Fragilaria crotonensis var. prolongata
Fragilaria construens var. pumila
Fragilaria capucina var. radians
Frustulia creuzburgensis
Fragilaria crotonensis
Fragilaria capucina ssp. rumpens
Frustulia crassinervia
Fragilaria crotonensis terato
Fragilaria capucina var. rumpens
Fallacia cryptolyra
Fragilaria construens var. subsalina
Fragilaria cassubica
Fragilaria crotonensis
Fragilaria capucina var. vaucheriae

Fragilaria construens f. venter
Fragilaria capucina var. vaucheriae terato
Fragilaria danica
Fragilaria danica terato
Fragilaria delicatissima var. angustissima
Fragilaria delicatissima
Fragilaria delicatissima terato
Fragilaria dilatata
Fragilaria dorsiventralis
Fragilaria dorsiventralis terato
Fragilaria distans
Fragilaria elliptica
Frustulia erifuga
Fragilaria exiguiformis
Fragilaria exigua
Fragilaria famelica
Fragilaria fasciculata
Fragilaria fasciculata terato
Fragilariforma bicapitata
Fragilariforma exigua
Fragilariforma nitzschioides
Fallacia frustulum
Fragilariforma virescens var. exigua
Fragilariforma virescens
Fragilariforma virescens var. subsalina
Fragilaria grunowii
Fragilaria goulardii terato
Fragilaria goulardii
Fragilaria gracilis
Fragilaria gracillima
Fragilaria gracilis terato
Fragilaria harrisonii
Frustulia hawaiensis
Fragilaria harrissonii var. dubia
Fallacia helensis
Fragilaria intermedia var. capitellata
Fragilaria intermedia
Fragilaria intermedia
Fallacia indifferens
Fallacia insociabilis
Fragilaria lapponica
Fragilaria leptostauron var. dubia
Fallacia lenzi
Fragilaria leptostauron
Fragilaria leptostauron var. martyi
Fallacia lenzi
Fragilaria lancettula


Fragilaria martyi
Fragilaria martyi terato
Fragilaria mesolepta
Fragilaria miniscula
Fallacia mitis
Fragilaria mutabilis
Fallacia monoculata

Fallacia muraloides
Fragilaria mutabilis
Fragilaria nanana
Fragilaria nitzschioides
Fragilaria nanana terato
Fragilaria
Fragilaria oldenburgiana

Fragilaria parasitica
Fragilaria pectinalis
Fistulifera pelliculosa
Fragilaria perminuta
Fallacia pseudoforcipata
Fragilaria pinnata
Fragilaria pinnata var. lancettula

Fragilaria pseudolaevissima

Fragilaria producta
Fragilaria pararumpens
Fragilaria parasitica var. subconstricta
Fragilaria pseudogaillonii
